Link,Name,Price,Color
https://www.carpages.ca/used-cars/ontario/north-york/2023-ford-f-150-lightning-13143823/,2023 Ford F-150 Lightning,"$54,995",
https://www.carpages.ca/used-cars/ontario/vaughan/2024-bmw-ix-13143817/,2024 BMW iX,"$69,900",
https://www.carpages.ca/used-cars/british-columbia/surrey/2023-polestar-2-13143790/,2023 Polestar 2,"$38,585",
https://www.carpages.ca/new-cars/british-columbia/surrey/2026-toyota-bz-13143754/,2026 Toyota bZ,"$56,048",
https://www.carpages.ca/new-cars/british-columbia/surrey/2026-toyota-bz-13143745/,2026 Toyota bZ,"$56,047",
https://www.carpages.ca/new-cars/ontario/ottawa/2025-toyota-crown-signia-13143550/,2025 Toyota Crown Signia,"$65,169",
https://www.carpages.ca/new-cars/ontario/ottawa/2026-toyota-prius-13143544/,2026 Toyota Prius,"$43,289",
https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-13143097/,2026 Hyundai Tucson,"$57,998",
https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-13143094/,2026 Hyundai Tucson,"$57,748",
https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-sportage-13143073/,2026 Kia Sportage,"$45,864.82",
https://www.carpages.ca/used-cars/manitoba/winnipeg/2023-mini-cooper-countryman-13143064/,2023 MINI Cooper Countryman,"$36,982",
https://www.carpages.ca/new-cars/manitoba/winnipeg/2025-toyota-crown-signia-13143007/,2025 Toyota Crown Signia,"$64,241.99",
https://www.carpages.ca/used-cars/manitoba/winnipeg/2025-toyota-rav4-13143001/,2025 Toyota RAV4,"$53,900",
https://www.carpages.ca/new-cars/manitoba/winnipeg/2025-toyota-land-cruiser-13142998/,2025 Toyota Land Cruiser,,
https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-sportage-13142908/,2026 Kia Sportage,"$48,831.10",
https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-sorento-13142905/,2026 Kia Sorento,,
https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-sorento-13142902/,2026 Kia Sorento,,
https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-sorento-13142899/,2026 Kia Sorento,,
https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-sorento-13142896/,2026 Kia Sorento,,
https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-niro-13142884/,2026 Kia NIRO,"$35,129.10",
https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-niro-13142881/,2026 Kia NIRO,"$35,129.10",
https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-niro-13142878/,2026 Kia NIRO,"$35,129.10",
https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-carnival-13142875/,2026 Kia Carnival,"$60,353.10",
https://www.carpages.ca/used-cars/ontario/burlington/2022-hyundai-elantra-13142689/,2022 Hyundai Elantra,"$20,995",
https://www.carpages.ca/new-cars/nova-scotia/port-hawkesbury/2026-ford-escape-13142560/,2026 Ford Escape,"$45,315.50",
https://www.carpages.ca/new-cars/new-brunswick/fredericton/2026-hyundai-elantra-13142383/,2026 Hyundai Elantra,"$33,773",
https://www.carpages.ca/new-cars/new-brunswick/fredericton/2026-hyundai-elantra-13142380/,2026 Hyundai Elantra,"$33,773",
https://www.carpages.ca/used-cars/ontario/north-york/2023-hyundai-ioniq-5-13142227/,2023 Hyundai IONIQ 5,"$33,980",
https://www.carpages.ca/used-cars/ontario/hamilton/2023-ford-escape-13142131/,2023 Ford Escape,"$31,995",
https://www.carpages.ca/used-cars/saskatchewan/regina/2024-toyota-rav4-13142074/,2024 Toyota RAV4,"$56,400",
https://www.carpages.ca/used-cars/saskatchewan/regina/2023-toyota-corolla-13142056/,2023 Toyota Corolla,"$34,400",
https://www.carpages.ca/used-cars/saskatchewan/regina/2023-toyota-corolla-13142059/,2023 Toyota Corolla,"$34,400",
https://www.carpages.ca/new-cars/saskatchewan/regina/2025-toyota-crown-signia-13142041/,2025 Toyota Crown Signia,"$63,712",
https://www.carpages.ca/new-cars/saskatchewan/regina/2025-toyota-crown-signia-13142035/,2025 Toyota Crown Signia,"$64,977",
https://www.carpages.ca/used-cars/ontario/innisfil/2022-ram-1500-13141738/,2022 RAM 1500,"$46,986",
https://www.carpages.ca/new-cars/british-columbia/cranbrook/2026-honda-cr-v-13141267/,2026 Honda CR-V,"$53,500",
https://www.carpages.ca/new-cars/british-columbia/abbotsford/2025-hyundai-tucson-hybrid-13141264/,2025 Hyundai Tucson Hybrid,"$45,649",
https://www.carpages.ca/new-cars/ontario/midland/2025-ford-f-150-lightning-13141237/,2025 Ford F-150 Lightning,"$74,585",
https://www.carpages.ca/new-cars/british-columbia/abbotsford/2026-ford-transit-13140739/,2026 Ford Transit,"$69,850",
https://www.carpages.ca/new-cars/british-columbia/abbotsford/2025-ford-f-150-13140703/,2025 Ford F-150,,
https://www.carpages.ca/used-cars/alberta/calgary/2024-hyundai-tucson-13140664/,2024 Hyundai Tucson,"$42,990",
https://www.carpages.ca/used-cars/quebec/quebec/2025-hyundai-tucson-hybrid-13140493/,2025 Hyundai Tucson Hybrid,"$42,317",
https://www.carpages.ca/new-cars/british-columbia/port-moody/2026-honda-civic-13140457/,2026 Honda Civic,"$42,727",
https://www.carpages.ca/new-cars/british-columbia/port-moody/2026-honda-civic-13140454/,2026 Honda Civic,"$42,727",
https://www.carpages.ca/new-cars/british-columbia/port-moody/2026-honda-cr-v-13140451/,2026 Honda CR-V,"$54,597",
